Day,station,day,speed,direction,gust,avgvect,gustvect
294,DPAC,295,2.8163519999999997,198,9.61136,"(-2.679, -0.87)","(-9.141, -2.97)"
295,DPAC,296,2.414016,183,8.806688,"(-2.411, -0.126)","(-8.795, -0.461)"
296,DPAC,297,2.01168,172,7.197344,"(-1.992, 0.28)","(-7.127, 1.002)"
297,DPAC,298,2.90576,178,9.119615999999999,"(-2.904, 0.101)","(-9.114, 0.318)"
298,DPAC,299,3.3975039999999996,312,11.220704000000001,"(2.273, -2.525)","(7.508, -8.339)"
299,DPAC,300,1.922272,91,6.7056,"(-0.034, 1.922)","(-0.117, 6.705)"
300,DPAC,301,1.519936,101,5.588,"(-0.29, 1.492)","(-1.066, 5.485)"
301,DPAC,302,1.207008,122,6.079744,"(-0.64, 1.024)","(-3.222, 5.156)"
302,DPAC,303,1.385824,164,5.588,"(-1.332, 0.382)","(-5.372, 1.54)"
303,DPAC,304,1.922272,233,6.7056,"(-1.157, -1.535)","(-4.036, -5.355)"
304,DPAC,305,2.01168,293,5.319776,"(0.786, -1.852)","(2.079, -4.897)"
305,DPAC,306,1.1176,174,6.392672,"(-1.111, 0.117)","(-6.358, 0.668)"
306,DPAC,307,1.296416,174,5.319776,"(-1.289, 0.136)","(-5.291, 0.556)"
307,DPAC,308,3.084576,194,11.220704000000001,"(-2.993, -0.746)","(-10.887, -2.715)"
308,DPAC,309,4.69392,206,16.808704,"(-4.219, -2.058)","(-15.108, -7.368)"
309,DPAC,310,1.922272,223,9.61136,"(-1.406, -1.311)","(-7.029, -6.555)"
310,DPAC,311,2.190496,12,8.49376,"(2.143, 0.455)","(8.308, 1.766)"
311,DPAC,312,2.592832,106,8.49376,"(-0.715, 2.492)","(-2.341, 8.165)"
312,DPAC,313,1.519936,158,5.588,"(-1.409, 0.569)","(-5.181, 2.093)"
313,DPAC,314,2.01168,191,7.5102720000000005,"(-1.975, -0.384)","(-7.372, -1.433)"
314,DPAC,315,3.084576,341,11.712448,"(2.917, -1.004)","(11.074, -3.813)"
315,DPAC,316,3.79984,307,8.002016,"(2.287, -3.035)","(4.816, -6.391)"
316,DPAC,317,3.084576,303,7.197344,"(1.68, -2.587)","(3.92, -6.036)"
317,DPAC,318,1.385824,114,5.319776,"(-0.564, 1.266)","(-2.164, 4.86)"
318,DPAC,319,2.68224,107,8.002016,"(-0.784, 2.565)","(-2.34, 7.652)"
319,DPAC,320,4.69392,291,10.416032,"(1.682, -4.382)","(3.733, -9.724)"
320,DPAC,321,4.202176,282,10.416032,"(0.874, -4.11)","(2.166, -10.188)"
321,DPAC,322,5.006848,292,11.488928,"(1.876, -4.642)","(4.304, -10.652)"
322,DPAC,323,4.380992,280,15.512288000000002,"(0.761, -4.314)","(2.694, -15.277)"
323,DPAC,324,3.084576,288,9.298432,"(0.953, -2.934)","(2.873, -8.843)"
324,DPAC,325,2.592832,235,11.712448,"(-1.487, -2.124)","(-6.718, -9.594)"
325,DPAC,326,2.01168,231,9.61136,"(-1.266, -1.563)","(-6.049, -7.469)"
326,DPAC,327,1.296416,211,5.319776,"(-1.111, -0.668)","(-4.56, -2.74)"
327,DPAC,328,1.6987519999999998,216,10.103104,"(-1.374, -0.999)","(-8.174, -5.938)"
328,DPAC,329,3.084576,316,7.689088,"(2.219, -2.143)","(5.531, -5.341)"
329,DPAC,330,1.385824,193,6.079744,"(-1.35, -0.312)","(-5.924, -1.368)"
330,DPAC,331,3.978656,252,11.712448,"(-1.229, -3.784)","(-3.619, -11.139)"
331,DPAC,332,1.609344,328,4.783328,"(1.365, -0.853)","(4.056, -2.535)"
332,DPAC,333,3.621024,182,10.907775999999998,"(-3.619, -0.126)","(-10.901, -0.381)"
333,DPAC,334,7.59968,299,16.808704,"(3.684, -6.647)","(8.149, -14.701)"
334,DPAC,335,2.190496,276,9.61136,"(0.229, -2.178)","(1.005, -9.559)"
335,DPAC,336,4.202176,205,15.512288000000002,"(-3.808, -1.776)","(-14.059, -6.556)"
336,DPAC,337,5.006848,303,21.100288000000003,"(2.727, -4.199)","(11.492, -17.696)"
337,DPAC,338,1.6987519999999998,240,7.197344,"(-0.849, -1.471)","(-3.599, -6.233)"
338,DPAC,339,1.922272,192,6.392672,"(-1.88, -0.4)","(-6.253, -1.329)"
339,DPAC,340,1.207008,105,5.9009279999999995,"(-0.312, 1.166)","(-1.527, 5.7)"
340,DPAC,341,1.519936,347,5.588,"(1.481, -0.342)","(5.445, -1.257)"
341,DPAC,342,2.101088,71,6.079744,"(0.684, 1.987)","(1.979, 5.749)"
342,DPAC,343,3.3975039999999996,98,9.298432,"(-0.473, 3.364)","(-1.294, 9.208)"
343,DPAC,344,1.922272,102,5.9009279999999995,"(-0.4, 1.88)","(-1.227, 5.772)"
344,DPAC,345,2.101088,331,5.319776,"(1.838, -1.019)","(4.653, -2.579)"
345,DPAC,346,2.190496,90,6.7056,"(0.0, 2.19)","(0.0, 6.706)"
346,DPAC,347,3.7104320000000004,118,9.119615999999999,"(-1.742, 3.276)","(-4.281, 8.052)"
347,DPAC,348,4.783328,126,10.103104,"(-2.812, 3.87)","(-5.938, 8.174)"
348,DPAC,349,3.084576,252,13.321792,"(-0.953, -2.934)","(-4.117, -12.67)"
349,DPAC,350,2.995168,261,9.61136,"(-0.469, -2.958)","(-1.504, -9.493)"
350,DPAC,351,4.112768,285,10.416032,"(1.064, -3.973)","(2.696, -10.061)"
351,DPAC,352,4.112768,299,9.879584000000001,"(1.994, -3.597)","(4.79, -8.641)"
352,DPAC,353,1.609344,324,4.515104,"(1.302, -0.946)","(3.653, -2.654)"
353,DPAC,354,1.207008,107,3.7104320000000004,"(-0.353, 1.154)","(-1.085, 3.548)"
354,DPAC,355,1.519936,115,5.588,"(-0.642, 1.378)","(-2.362, 5.064)"
355,DPAC,356,3.486912,274,14.707616,"(0.243, -3.478)","(1.026, -14.672)"
356,DPAC,357,10.192512,296,19.982688,"(4.468, -9.161)","(8.76, -17.96)"
357,DPAC,358,7.59968,289,18.10512,"(2.474, -7.186)","(5.894, -17.119)"
358,DPAC,359,4.604512000000001,289,11.220704000000001,"(1.499, -4.354)","(3.653, -10.609)"
359,DPAC,360,1.78816,207,5.588,"(-1.593, -0.812)","(-4.979, -2.537)"
360,DPAC,361,2.190496,242,10.416032,"(-1.028, -1.934)","(-4.89, -9.197)"
361,DPAC,362,3.7104320000000004,208,10.907775999999998,"(-3.276, -1.742)","(-9.631, -5.121)"
362,DPAC,363,4.291583999999999,212,12.51712,"(-3.639, -2.274)","(-10.615, -6.633)"
363,DPAC,364,2.592832,218,10.907775999999998,"(-2.043, -1.596)","(-8.595, -6.715)"
364,DPAC,365,1.6987519999999998,329,6.079744,"(1.456, -0.875)","(5.211, -3.131)"
